task,model_name,capacity_name,dataset_size,resolution,n_runs,n_success,n_diverged,n_nan,n_data_seeds,n_train_seeds,n_seed_pairs,convergence_rate,divergence_rate,data_seeds,train_seeds
darcy,mlp_baseline,medium,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,medium,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,small-med,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,tiny,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
darcy,mlp_baseline,xlarge,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
diffusion,deeponet,large,50,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,50,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,50,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,50,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,100,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,100,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,100,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,100,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,500,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,500,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,500,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,500,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,1000,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,1000,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,1000,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,1000,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,5000,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,5000,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,5000,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,large,5000,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,50,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,50,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,50,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,50,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,100,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,100,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,100,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,100,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,500,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,500,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,500,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,500,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,1000,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,1000,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,1000,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,1000,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,5000,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,5000,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,5000,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,med-large,5000,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,50,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,50,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,50,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,50,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,100,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,100,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,100,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,100,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,500,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,500,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,500,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,500,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,1000,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,1000,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,1000,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,1000,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,5000,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,5000,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,5000,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,medium,5000,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,small,50,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,small,50,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,small,50,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,small,50,256,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,small,100,32,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,small,100,64,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
diffusion,deeponet,small,100,128,4,4,0,0,2,2,4,1.0,0.0,"11,22","101,202"
