task,model_name,capacity_name,dataset_size,resolution,parameter_count,n_runs,n_success,convergence_rate,divergence_rate,instability_rate,seed_cv_test_rel_l2,median_test_rel_l2,s_n,s_r,s_c,is_r48,regime
diffusion,fno,medium,50,64,287425,4,4,1.0,0.0,0.0,0.3171968303903437,0.0201937090605497,-0.7530663977362854,-0.08952348211717852,0.16364621676944757,False,data_limited
diffusion,fno,medium,50,128,287425,4,4,1.0,0.0,0.0,0.144235532162517,0.0181931750848889,-0.589689699166657,0.07175819074534671,0.1406193867695896,False,data_limited
diffusion,fno,medium,50,256,287425,4,4,1.0,0.0,0.0,0.3246397990260933,0.0223058527335524,-1.0867900119018437,0.2940249571051382,0.05357888991391097,False,mixed
diffusion,fno,medium,100,32,287425,4,4,1.0,0.0,0.0,0.2603344289505475,0.0089687728323042,-0.8053756725816182,0.4178570183864484,0.1711841733007362,False,mixed
diffusion,fno,medium,100,64,287425,4,4,1.0,0.0,0.0,0.2224181939900775,0.0119817573577165,-0.7616008008099874,0.21536257067081582,0.0020853832851403355,False,data_limited
diffusion,fno,medium,100,128,287425,4,4,1.0,0.0,0.0,0.3104625279098406,0.0120891067199408,-0.7069997573991159,-0.09510361633743239,-0.048899342723129124,False,data_limited
diffusion,fno,medium,100,256,287425,4,4,1.0,0.0,0.0,0.1328460775736766,0.0105017684400081,-0.7834748653585062,-0.20307535563004814,-0.0364566587611704,False,data_limited
diffusion,fno,medium,500,32,287425,4,4,1.0,0.0,0.0,0.3054969581797452,0.0032242694869637,-0.4803800512775757,0.11687858776835988,0.026779581311791745,False,data_limited
diffusion,fno,medium,500,64,287425,4,4,1.0,0.0,0.0,0.0648383633065689,0.0034963531652465,-0.6685951855976646,0.07387537613532673,0.13273748132018598,False,data_limited
diffusion,fno,medium,500,128,287425,4,4,1.0,0.0,0.0,0.1750170318444565,0.0035719777224584,-0.673035373907985,0.03542615595879466,-0.013306294440579817,False,data_limited
diffusion,fno,medium,500,256,287425,4,4,1.0,0.0,0.0,0.0787340871346278,0.0036723491502925,-0.6135488087272689,0.039980147415295736,-0.02518812669517505,False,data_limited
diffusion,fno,medium,1000,32,287425,4,4,1.0,0.0,0.0,0.0664768674438062,0.0029672420350834,-0.07404010991359353,-0.20738012419445395,0.05519805426173398,False,mixed
diffusion,fno,medium,1000,64,287425,4,4,1.0,0.0,0.0,0.0811804034245801,0.0025699539110064,-0.12173423256417866,-0.10463099376695698,0.0964678486471989,False,mixed
diffusion,fno,medium,1000,128,287425,4,4,1.0,0.0,0.0,0.0764101375297155,0.0025666038272901,-0.15061878393632372,-0.0036735634136697013,0.08656754441230803,False,mixed
diffusion,fno,medium,1000,256,287425,4,4,1.0,0.0,0.0,0.0341043963559529,0.0025568993296473,-0.13948118073389446,-0.005465263487879339,0.05890506322381978,False,mixed
diffusion,fno,medium,5000,32,287425,4,4,1.0,0.0,0.0,0.0509810151722212,0.0027188874082639,-0.05431098487968416,-0.04155785822562265,0.01652360991875115,False,mixed
diffusion,fno,medium,5000,64,287425,4,4,1.0,0.0,0.0,0.0838738339915253,0.0026416851906105,0.017104777879702843,-0.053319048217337496,0.05722239126332197,False,mixed
diffusion,fno,medium,5000,128,287425,4,4,1.0,0.0,0.0,0.2418817949238338,0.0025251661427318,-0.010113280684965193,0.005949113097050284,-0.021834419533569786,False,saturated
diffusion,fno,medium,5000,256,287425,4,4,1.0,0.0,0.0,0.1604936908643949,0.0026635618414729,0.02539330027788399,0.07697846440315291,0.12863264015918766,False,mixed
diffusion,fno,small,50,32,44481,4,4,1.0,0.0,0.0,0.2389284496407221,0.0158572713844478,-0.8611718452139,0.14588995660389684,-0.06903939346752244,False,data_limited
diffusion,fno,small,50,64,44481,4,4,1.0,0.0,0.0,0.3306868490085393,0.0175446905195712,-0.9905109721584124,-0.1017473713999581,-0.08547176646208293,False,data_limited
diffusion,fno,small,50,128,44481,4,4,1.0,0.0,0.0,0.412987806240957,0.0137711572460829,-0.3435786303486525,-0.18657250413710558,-0.056224426688049244,False,data_limited
diffusion,fno,small,50,256,44481,4,4,1.0,0.0,0.0,0.1961574773274007,0.0135462121106683,-0.6695251433767931,-0.023760308870398282,-0.025791006649027202,False,data_limited
diffusion,fno,small,100,32,44481,4,4,1.0,0.0,0.0,0.2590412327999373,0.0087295107077806,-0.7680857698051614,0.01655082965938443,-0.2094921423649699,False,data_limited
diffusion,fno,small,100,64,44481,4,4,1.0,0.0,0.0,0.2362271811312819,0.0088302337098865,-0.6872474019045633,0.15704923603266557,-0.09738400168924205,False,data_limited
diffusion,fno,small,100,128,44481,4,4,1.0,0.0,0.0,0.2352810294409399,0.0108528290875256,-0.6098984980515656,-0.026079589746296046,-0.08384429322096337,False,data_limited
diffusion,fno,small,100,256,44481,4,4,1.0,0.0,0.0,0.3983284382172033,0.0085166876669973,-0.6338569859947685,-0.3497068218985387,-0.0877355478052656,False,mixed
diffusion,fno,small,500,32,44481,4,4,1.0,0.0,0.0,0.3027744510075943,0.0027048469055443,-0.5035534282882163,0.4144292020777344,-0.4329576280264882,False,mixed
diffusion,fno,small,500,64,44481,4,4,1.0,0.0,0.0,0.0932880105001337,0.0036049422342329,-0.5178616787344065,0.16099599974596795,-0.4856313788790198,False,mixed
diffusion,fno,small,500,128,44481,4,4,1.0,0.0,0.0,0.1318679265163846,0.0033812084002419,-0.7034440458573804,-0.09789294283287119,-0.4697575459810276,False,mixed
diffusion,fno,small,500,256,44481,4,4,1.0,0.0,0.0,0.2017734284285053,0.0031474648276343,-0.4297567906272776,-0.10334868307994402,-0.4445065612009394,False,mixed
diffusion,fno,small,1000,32,44481,4,4,1.0,0.0,0.0,0.2104909025539422,0.002738019102253,-0.05261498904675014,-0.030980149486499388,-0.4704800049370727,False,capacity_limited
diffusion,fno,small,1000,64,44481,4,4,1.0,0.0,0.0,0.2091899300818268,0.0026798502076417,-0.07890676682491904,-0.17496189317103042,-0.5120943693088065,False,capacity_limited
diffusion,fno,small,1000,128,44481,4,4,1.0,0.0,0.0,0.0831544349222718,0.0021483197342603,-0.13852690597438502,0.12025946180369324,-0.5022709450425108,False,capacity_limited
diffusion,fno,small,1000,256,44481,4,4,1.0,0.0,0.0,0.1188572270747904,0.0031660220120102,-0.14442333158168152,0.5594625604629478,-0.48539179782936576,False,mixed
diffusion,fno,small,5000,32,44481,4,4,1.0,0.0,0.0,0.1071061726070248,0.0023962255800142,-0.08284872508659699,0.3270898068118999,-0.5059073080639651,False,mixed
diffusion,fno,small,5000,64,44481,4,4,1.0,0.0,0.0,0.196954208894469,0.0030060177668928,0.07136361124148789,0.01829939448219825,-0.49107705594776835,False,capacity_limited
diffusion,fno,small,5000,128,44481,4,4,1.0,0.0,0.0,0.15374385401842,0.0024577914737164,0.08361748726405199,-0.20671360140586936,-0.47126197552656784,False,capacity_limited
diffusion,fno,small,5000,256,44481,4,4,1.0,0.0,0.0,0.3151368150064971,0.0022570311557501,-0.2102756556501291,-0.12293618496423554,-0.5588512625138436,False,capacity_limited
diffusion,fno,small-med,50,32,124193,4,4,1.0,0.0,0.0,0.1919808595306452,0.0139923156239092,-0.783824365021179,0.10152197851618888,0.14015986593749252,False,data_limited
diffusion,fno,small-med,50,64,124193,4,4,1.0,0.0,0.0,0.2026353138960712,0.015012421645224,-0.5565774542469479,0.10734080041153138,0.0753629705812375,False,data_limited
diffusion,fno,small-med,50,128,124193,4,4,1.0,0.0,0.0,0.2418668554562532,0.0162373515777289,-0.6554201503918763,0.0804898386784381,0.14924176227362312,False,data_limited
diffusion,fno,small-med,50,256,124193,4,4,1.0,0.0,0.0,0.3218315324296125,0.0167845794931053,-0.6366356822557745,0.04782005505000232,0.2672930950358274,False,mixed
diffusion,fno,small-med,100,32,124193,4,4,1.0,0.0,0.0,0.2288923685543485,0.008127087727189,-0.6611114599313881,0.32876888929042,0.014491419794004997,False,mixed
diffusion,fno,small-med,100,64,124193,4,4,1.0,0.0,0.0,0.3714052850638349,0.0102071440778672,-0.7513687731051968,0.17154290772618275,0.1635692264050815,False,data_limited
diffusion,fno,small-med,100,128,124193,4,4,1.0,0.0,0.0,0.1954974612931797,0.010308941360563,-0.7318747672971497,0.04046072467402486,0.0578160645078476,False,data_limited
diffusion,fno,small-med,100,256,124193,4,4,1.0,0.0,0.0,0.2520921223758309,0.0107960286550223,-0.7440902996404628,0.06660452318610412,0.11228693484456125,False,data_limited
diffusion,fno,small-med,500,32,124193,4,4,1.0,0.0,0.0,0.2695227870118546,0.0030533608514815,-0.48140525434009923,-0.19830632588493333,0.09414283270516417,False,data_limited
diffusion,fno,small-med,500,64,124193,4,4,1.0,0.0,0.0,0.5213319939636208,0.0026612273650243,-0.6493188944841117,-0.010194509001205344,-0.016391702228681092,False,unstable
diffusion,fno,small-med,500,128,124193,4,4,1.0,0.0,0.0,0.2846832505184757,0.0030105124460533,-0.6202373419993503,0.09257912142363396,0.029415440786985794,False,data_limited
diffusion,fno,small-med,500,256,124193,4,4,1.0,0.0,0.0,0.2016092171324619,0.003025660291314,-0.6236343014528468,0.00724093496474542,0.08265944318360305,False,data_limited
diffusion,fno,small-med,1000,32,124193,4,4,1.0,0.0,0.0,0.1391460823675012,0.0026824380038305,-0.08200393629420545,-0.22902814941878208,0.04308817067309764,False,resolution_sensitive
diffusion,fno,small-med,1000,64,124193,4,4,1.0,0.0,0.0,0.1499887376045666,0.0022886814549565,-0.03229422473542821,-0.05905219850738291,-0.022441148471284034,False,mixed
diffusion,fno,small-med,1000,128,124193,4,4,1.0,0.0,0.0,0.345288202452907,0.0024715916952117,-0.044103143470460605,0.08312191027217851,0.09534142025990848,False,mixed
diffusion,fno,small-med,1000,256,124193,4,4,1.0,0.0,0.0,0.3666901256524351,0.0025682052364572,-0.15863538792935153,0.05532006814034084,-0.11451878936032284,False,mixed
diffusion,fno,small-med,5000,32,124193,4,4,1.0,0.0,0.0,0.1247550035721568,0.0025279832771047,-0.03684778534425415,-0.03317423846908409,0.06770349053668175,False,mixed
diffusion,fno,small-med,5000,64,124193,4,4,1.0,0.0,0.0,0.2877054208177603,0.0024705164832993,0.04750190290877461,0.05275734524864631,-0.06924228019865604,False,mixed
diffusion,fno,small-med,5000,128,124193,4,4,1.0,0.0,0.0,0.1922098198314824,0.0027198019670322,0.05945971358495208,-0.11726900835368748,0.014493644038105572,False,mixed
diffusion,fno,small-med,5000,256,124193,4,4,1.0,0.0,0.0,0.0593930490630349,0.0020998331019654,-0.1251054392971322,-0.37322694567375164,0.08875822872255011,False,resolution_sensitive
diffusion,fno,tiny,50,32,6993,4,4,1.0,0.0,0.0,0.1167900821526637,0.0170667069032787,-0.20087122156335283,0.16972501168462423,-0.03972723551972979,False,mixed
diffusion,fno,tiny,50,64,6993,4,4,1.0,0.0,0.0,0.2221364429851171,0.0191973838955163,-0.5071353819073608,0.08074635770377002,-0.04865687855167415,False,data_limited
diffusion,fno,tiny,50,128,6993,4,4,1.0,0.0,0.0,0.2299887202637483,0.0190881518647074,-0.5407831059506584,-0.04336350990349417,-0.17646733122710814,False,data_limited
diffusion,fno,tiny,50,256,6993,4,4,1.0,0.0,0.0,0.1441833856307389,0.0180773437023162,-0.37953309600843527,-0.07849472352990422,-0.15596145100923473,False,data_limited
diffusion,fno,tiny,100,32,6993,4,4,1.0,0.0,0.0,0.194996374368021,0.0148484618403017,-0.20641979374514383,-0.13653914865938382,-0.28710442189498725,False,capacity_limited
diffusion,fno,tiny,100,64,6993,4,4,1.0,0.0,0.0,0.1003353265009193,0.0135076278820633,-0.25139591208380846,-0.08920958448988271,-0.22975029145456438,False,mixed
diffusion,fno,tiny,100,128,6993,4,4,1.0,0.0,0.0,0.0679828485960214,0.0131211513653397,-0.21519259757187126,0.020437633045968576,-0.10258600116668044,False,mixed
diffusion,fno,tiny,100,256,6993,4,4,1.0,0.0,0.0,0.060764039719165,0.0138958068564533,-0.22093302122588568,0.08275528641231879,-0.2646050205890668,False,capacity_limited
diffusion,fno,tiny,500,32,6993,4,4,1.0,0.0,0.0,0.1952906774836547,0.0106103555299341,-0.1553182523213312,0.020317580576435283,-0.7387418927511691,False,capacity_limited
diffusion,fno,tiny,500,64,6993,4,4,1.0,0.0,0.0,0.0688057444209947,0.0107608390972018,-0.13116583115610111,0.0661750459522994,-0.591090625203103,False,capacity_limited
diffusion,fno,tiny,500,128,6993,4,4,1.0,0.0,0.0,0.0482390847764479,0.0116297742351889,-0.09744102836026604,0.007234256592716413,-0.6676938279190813,False,capacity_limited
diffusion,fno,tiny,500,256,6993,4,4,1.0,0.0,0.0,0.0442607480797611,0.0108693004585802,-0.12678922549242527,-0.09756399814273065,-0.6698610212134383,False,capacity_limited
diffusion,fno,tiny,1000,32,6993,4,4,1.0,0.0,0.0,0.0423043060648558,0.0103839649818837,0.009141844307286469,-0.056306542231053726,-0.7204963354874371,False,capacity_limited
diffusion,fno,tiny,1000,64,6993,4,4,1.0,0.0,0.0,0.0523008122280245,0.0099864988587796,-0.025490212886716348,0.006922403675292529,-0.7110079728329466,False,capacity_limited
diffusion,fno,tiny,1000,128,6993,4,4,1.0,0.0,0.0,0.0266624234597565,0.0104840942658483,-0.042223458662826535,0.02770701770317251,-0.8567797918044429,False,capacity_limited
diffusion,fno,tiny,1000,256,6993,4,4,1.0,0.0,0.0,0.031170237904626,0.0103775430470704,-0.01576927729727034,-0.014737314175293722,-0.641659671790429,False,capacity_limited
diffusion,fno,tiny,5000,32,6993,4,4,1.0,0.0,0.0,0.0613484668207592,0.010836069472134,0.026479771270429043,-0.09472762320006868,-0.8156006193585613,False,capacity_limited
diffusion,fno,tiny,5000,64,6993,4,4,1.0,0.0,0.0,0.0071215176941293,0.0101474267430603,0.009932712361234535,-0.019140875567110426,-0.6575695570471204,False,capacity_limited
diffusion,fno,tiny,5000,128,6993,4,4,1.0,0.0,0.0,0.018838968813369,0.0105523169040679,0.004030084477981403,0.023380381114301976,-0.7875471287811255,False,capacity_limited
diffusion,fno,tiny,5000,256,6993,4,4,1.0,0.0,0.0,0.0474041688455736,0.0104817142710089,0.006205950452976197,-0.009685109837243829,-0.8299758821631834,False,capacity_limited
diffusion,fno,xlarge,50,32,2721025,4,4,1.0,0.0,0.0,0.1429755773189878,0.0262270253151655,-0.9366371963657049,-0.010363699139990934,0.39902295553160255,False,mixed
diffusion,fno,xlarge,50,64,2721025,4,4,1.0,0.0,0.0,0.1738732771174109,0.0260392967611551,-0.9592608640988034,0.012531353471122287,0.5270516864888521,False,mixed
diffusion,fno,xlarge,50,128,2721025,4,4,1.0,0.0,0.0,0.1643521196498378,0.0266866255551576,-0.9701309740450726,-0.022742767801417256,0.3463103178549014,False,mixed
diffusion,fno,xlarge,50,256,2721025,4,4,1.0,0.0,0.0,0.1744435849741455,0.0252311322838067,-0.8254196209533403,-0.08091194168507002,0.35961784019202747,False,mixed
diffusion,fno,xlarge,100,32,2721025,4,4,1.0,0.0,0.0,0.2743094030354266,0.0137022896669804,-0.7521480608229192,-0.03298736687308945,0.4856105623609908,False,mixed
diffusion,fno,xlarge,100,64,2721025,4,4,1.0,0.0,0.0,0.2530905259082872,0.0133925401605665,-0.7499018633679408,-0.004215535368561595,0.8168623493952895,False,mixed
diffusion,fno,xlarge,100,128,2721025,4,4,1.0,0.0,0.0,0.3814435956662806,0.0136224473826587,-0.7568846658207792,0.04417785377131425,0.7015307529666144,False,mixed
diffusion,fno,xlarge,100,256,2721025,4,4,1.0,0.0,0.0,0.2508691704003565,0.014238383155316,-0.7822727640841839,0.06379941140666226,0.7482950855114096,False,mixed
diffusion,fno,xlarge,500,32,2721025,4,4,1.0,0.0,0.0,0.0468158312002429,0.0046408867929129,-0.6050538487638444,-0.0029019927076340767,0.9587850944136004,False,mixed
diffusion,fno,xlarge,500,64,2721025,4,4,1.0,0.0,0.0,0.1546107698420886,0.0046315609943121,-0.5682047838177247,0.004664022862734632,0.39992119602062076,False,mixed
diffusion,fno,xlarge,500,128,2721025,4,4,1.0,0.0,0.0,0.2428031695882974,0.0046709906309842,-0.5388811641202282,-0.07650967007446587,0.629120755303117,False,mixed
diffusion,fno,xlarge,500,256,2721025,4,4,1.0,0.0,0.0,0.1718866885024685,0.0041654696688055,-0.5793593154409199,-0.16524937858203506,0.43290218403011776,False,mixed
diffusion,fno,xlarge,1000,32,2721025,4,4,1.0,0.0,0.0,0.154840874779589,0.0034020390594377,-0.030041400631750346,0.08942257724175495,0.29693980463669817,False,capacity_limited
diffusion,fno,xlarge,1000,64,2721025,4,4,1.0,0.0,0.0,0.1027517802281388,0.0036195799475535,-0.195405370994432,0.10569491474731336,0.5758464368738548,False,capacity_limited
diffusion,fno,xlarge,1000,128,2721025,4,4,1.0,0.0,0.0,0.0948581053286299,0.0039388911100104,-0.04488021395345397,0.025650577779113254,0.45062783713202814,False,capacity_limited
diffusion,fno,xlarge,1000,256,2721025,4,4,1.0,0.0,0.0,0.0836574658874359,0.0037506052758544,-0.010428280794040337,-0.07066609669464524,0.6811016573432177,False,capacity_limited
diffusion,fno,xlarge,5000,32,2721025,4,4,1.0,0.0,0.0,0.2240514181503247,0.0043307146988808,0.1499639152175633,-0.5522292117375476,0.575571210142406,False,mixed
diffusion,fno,xlarge,5000,64,2721025,4,4,1.0,0.0,0.0,0.1693214359714115,0.0029533982742577,-0.1263804687416778,-0.01998271257134343,0.17523884516370908,False,mixed
diffusion,fno,xlarge,5000,128,2721025,4,4,1.0,0.0,0.0,0.1307914478652269,0.004212392028421,0.04171109929670379,0.23073062634913147,0.8323368528677662,False,mixed
diffusion,fno,xlarge,5000,256,2721025,4,4,1.0,0.0,0.0,0.2155970542191922,0.0040666396962478,0.05026587015364173,-0.050802533896597425,0.6799048200013309,False,capacity_limited
diffusion,mlp_baseline,large,50,32,82464,4,4,1.0,0.0,0.0,0.0284157566652838,0.2005941793322563,-1.1598309971785257,0.1362850867189864,0.23913645274699938,False,mixed
diffusion,mlp_baseline,large,50,64,98880,4,4,1.0,0.0,0.0,0.0207008829487174,0.2204673215746879,-0.9866748330353975,0.13362660772830376,0.2910002943853478,False,mixed
diffusion,mlp_baseline,large,50,128,131712,4,4,1.0,0.0,0.0,0.0157430912969538,0.2414179518818855,-0.8948505250651394,0.08907386785767707,0.3343674426269057,False,mixed
diffusion,mlp_baseline,large,50,256,197376,4,4,1.0,0.0,0.0,0.0144361860236463,0.2494434118270873,-0.850052279375194,0.04717960697773302,0.4208563131161682,False,mixed
diffusion,mlp_baseline,large,100,32,82464,4,4,1.0,0.0,0.0,0.0708741660953784,0.0897789262235164,-0.9500175411054306,0.3094412508621145,0.34193408992825686,False,mixed
diffusion,mlp_baseline,large,100,64,98880,4,4,1.0,0.0,0.0,0.0201680255463228,0.1112565286457538,-0.8955322008951564,0.2661168437849968,0.40148633159703684,False,mixed
diffusion,mlp_baseline,large,100,128,131712,4,4,1.0,0.0,0.0,0.0069157484886941,0.1298352777957916,-0.8244554260189937,0.15738514468777876,0.43131716536144127,False,mixed
diffusion,mlp_baseline,large,100,256,197376,4,4,1.0,0.0,0.0,0.007436501620229,0.1383823826909065,-0.7899808117124769,0.09197785266767837,0.5454586308552195,False,mixed
diffusion,mlp_baseline,large,500,32,82464,4,4,1.0,0.0,0.0,0.0299758837902112,0.0225061280652879,-0.6794726260347894,0.3172814691229926,0.33514152289228266,False,mixed
diffusion,mlp_baseline,large,500,64,98880,4,4,1.0,0.0,0.0,0.0524095363233714,0.0280421962961554,-0.6963915482914609,0.3421807666078613,0.2758214466021251,False,mixed
diffusion,mlp_baseline,large,500,128,131712,4,4,1.0,0.0,0.0,0.0721822381449712,0.0361671373248099,-0.627648971291627,0.2643909304478435,0.3634512075339386,False,mixed
diffusion,mlp_baseline,large,500,256,197376,4,4,1.0,0.0,0.0,0.1714108036804247,0.0404567718505858,-0.5901925955013013,0.16170179680295707,0.4381616517551076,False,mixed
diffusion,mlp_baseline,large,1000,32,82464,4,4,1.0,0.0,0.0,0.0310720405143879,0.0187802677974103,-0.1291877647076347,0.25323780768246246,0.3569542928996756,False,mixed
diffusion,mlp_baseline,large,1000,64,98880,4,4,1.0,0.0,0.0,0.0423919197537158,0.0223838072270154,-0.1615405934865441,0.3521940711205237,0.37479374593338344,False,mixed
diffusion,mlp_baseline,large,1000,128,131712,4,4,1.0,0.0,0.0,0.0752204287030382,0.0306015722453593,-0.11274775478680212,0.3337777871484026,0.23833335562864857,False,mixed
diffusion,mlp_baseline,large,1000,256,197376,4,4,1.0,0.0,0.0,0.1183728886733233,0.03555397875607,-0.06665957527680706,0.2164052397382203,0.19034499013617834,False,mixed
diffusion,mlp_baseline,large,5000,32,82464,4,4,1.0,0.0,0.0,0.113998335977565,0.0167152555659412,-0.072376152642959,0.20980769825325313,0.2570874571061308,False,capacity_limited
diffusion,mlp_baseline,large,5000,64,98880,4,4,1.0,0.0,0.0,0.0786933406739579,0.0193317616358398,-0.09108048268868169,0.36948703202598165,0.18242497250002873,False,resolution_sensitive
diffusion,mlp_baseline,large,5000,128,131712,4,4,1.0,0.0,0.0,0.0601080862969932,0.0278975702822208,-0.05748080687963822,0.4219848904790659,0.3147751393905402,False,mixed
diffusion,mlp_baseline,large,5000,256,197376,4,4,1.0,0.0,0.0,0.1594812145718317,0.0347001738846301,-0.015103019368533262,0.3148034151594216,0.29196210065550043,False,mixed
diffusion,mlp_baseline,med-large,50,32,49568,4,4,1.0,0.0,0.0,0.0174502153784001,0.2086236551403999,-1.0706718819056251,0.1713249174091942,-0.10241474552969171,False,data_limited
diffusion,mlp_baseline,med-large,50,64,61888,4,4,1.0,0.0,0.0,0.0346290097753803,0.2349294647574424,-0.969876414282913,0.11889458155116164,-0.07501113175014856,False,data_limited
diffusion,mlp_baseline,med-large,50,128,86528,4,4,1.0,0.0,0.0,0.0096047087842689,0.2460057288408279,-0.8612468596316385,0.043019610066465465,-0.058183499460664256,False,data_limited
diffusion,mlp_baseline,med-large,50,256,135808,4,4,1.0,0.0,0.0,0.0294159416822334,0.2493663653731345,-0.8263149614119388,0.019574974439801798,-0.006406975086889641,False,data_limited
diffusion,mlp_baseline,med-large,100,32,49568,4,4,1.0,0.0,0.0,0.0404944510295401,0.0993251428008079,-0.9250958962074225,0.2721203850319064,-0.19281819119853308,False,mixed
diffusion,mlp_baseline,med-large,100,64,61888,4,4,1.0,0.0,0.0,0.0313259316228753,0.1199431903660297,-0.8977866401519844,0.22360709268815498,-0.12338469374909734,False,data_limited
diffusion,mlp_baseline,med-large,100,128,86528,4,4,1.0,0.0,0.0,0.0288951015941085,0.1354203969240188,-0.828624483037408,0.11480033650195252,-0.07267493848391585,False,data_limited
diffusion,mlp_baseline,med-large,100,256,135808,4,4,1.0,0.0,0.0,0.0409108149996847,0.1406346336007117,-0.7942778544090658,0.05450687265950144,-0.03434928364568456,False,data_limited
diffusion,mlp_baseline,med-large,500,32,49568,4,4,1.0,0.0,0.0,0.0586460645201646,0.0247894935309886,-0.7004086775382795,0.262044302350227,-0.1320887642530444,False,mixed
diffusion,mlp_baseline,med-large,500,64,61888,4,4,1.0,0.0,0.0,0.0361546235321597,0.0297269839793443,-0.7098679336219046,0.2791301304326407,-0.19875829440917475,False,mixed
diffusion,mlp_baseline,med-large,500,128,86528,4,4,1.0,0.0,0.0,0.0616476740090744,0.0365023426711559,-0.6067083797851252,0.21494398178000415,-0.021711005187095723,False,data_limited
diffusion,mlp_baseline,med-large,500,256,135808,4,4,1.0,0.0,0.0,0.064889838139637,0.0400460809469222,-0.5572086398843408,0.13367200504495402,0.14144562723917983,False,data_limited
diffusion,mlp_baseline,med-large,1000,32,49568,4,4,1.0,0.0,0.0,0.0568764155946912,0.019799331203103,-0.14557127240322035,0.24069741649097826,-0.14582415438214866,False,resolution_sensitive
diffusion,mlp_baseline,med-large,1000,64,61888,4,4,1.0,0.0,0.0,0.0991438364221216,0.0233941711485385,-0.1418566066907228,0.3792399184909124,-0.1430746676861775,False,resolution_sensitive
diffusion,mlp_baseline,med-large,1000,128,86528,4,4,1.0,0.0,0.0,0.0638864080505089,0.0334946699440479,-0.15798750178076068,0.36836193490819036,-0.021887853141377756,False,resolution_sensitive
diffusion,mlp_baseline,med-large,1000,256,135808,4,4,1.0,0.0,0.0,0.1032183938907495,0.0389837529510259,-0.08547156015856841,0.21894144932553428,0.05564083456079493,False,mixed
diffusion,mlp_baseline,med-large,5000,32,49568,4,4,1.0,0.0,0.0,0.0501914732085392,0.0177294956520199,-0.06860686267977978,0.27438415474368744,-0.18214608055846773,False,resolution_sensitive
diffusion,mlp_baseline,med-large,5000,64,61888,4,4,1.0,0.0,0.0,0.0656280485289865,0.021443429403007,-0.05409877419638368,0.25850721983173214,-0.18018279534571574,False,resolution_sensitive
diffusion,mlp_baseline,med-large,5000,128,86528,4,4,1.0,0.0,0.0,0.0786236913808143,0.0253707459196447,-0.17260034889067563,0.3085975168833516,-0.0678275431628109,False,resolution_sensitive
diffusion,mlp_baseline,med-large,5000,256,135808,4,4,1.0,0.0,0.0,0.112810362791888,0.0328918620944022,-0.10557704189677775,0.3745647488469263,0.2972411169540356,False,mixed
diffusion,mlp_baseline,medium,50,32,24864,4,4,1.0,0.0,0.0,0.0459226095719075,0.2268010228872299,-1.0034596117602885,0.07760806355709199,-0.15525245025191473,False,data_limited
diffusion,mlp_baseline,medium,50,64,33088,4,4,1.0,0.0,0.0,0.0520668368254731,0.2393356338143348,-0.9102750488584908,0.08609663787261979,-0.09221029110123893,False,data_limited
diffusion,mlp_baseline,medium,50,128,49536,4,4,1.0,0.0,0.0,0.0483325380393882,0.255552627146244,-0.8744054593063961,0.03387401551426097,-0.0566548170857166,False,data_limited
diffusion,mlp_baseline,medium,50,256,82432,4,4,1.0,0.0,0.0,0.0311945346282911,0.2508427500724792,-0.8148541867524365,-0.02683718115962565,-0.03152608044326275,False,data_limited
diffusion,mlp_baseline,medium,100,32,24864,4,4,1.0,0.0,0.0,0.0529429174159402,0.113128900527954,-0.9345664754121232,0.17079262645888982,-0.1601484222444642,False,data_limited
diffusion,mlp_baseline,medium,100,64,33088,4,4,1.0,0.0,0.0,0.0164753432498488,0.1273465752601623,-0.8366981047171758,0.150623714099566,-0.12515490059468914,False,data_limited
diffusion,mlp_baseline,medium,100,128,49536,4,4,1.0,0.0,0.0,0.0310537178227486,0.1393984928727149,-0.8399454551713237,0.08158444656728801,-0.10673553838761707,False,data_limited
diffusion,mlp_baseline,medium,100,256,82432,4,4,1.0,0.0,0.0,0.0370917890350342,0.1425955593585968,-0.8460462976752409,0.03271409139433388,-0.09314188124495809,False,data_limited
diffusion,mlp_baseline,medium,500,32,24864,4,4,1.0,0.0,0.0,0.0615477999663341,0.0263680815696716,-0.7039421108326889,0.40271975376948926,-0.11303492503017469,False,mixed
diffusion,mlp_baseline,medium,500,64,33088,4,4,1.0,0.0,0.0,0.0449928509626516,0.0348585452884435,-0.6870301876310303,0.24325875062502875,0.022722313654695504,False,mixed
diffusion,mlp_baseline,medium,500,128,49536,4,4,1.0,0.0,0.0,0.0542718887665818,0.036943232640624,-0.6492184703946235,0.018347003102348488,0.10193765788213516,False,data_limited
diffusion,mlp_baseline,medium,500,256,82432,4,4,1.0,0.0,0.0,0.1282679950211712,0.0357565209269523,-0.6243167139119196,-0.04710374127587138,0.15620715593932158,False,data_limited
diffusion,mlp_baseline,medium,1000,32,24864,4,4,1.0,0.0,0.0,0.0304283444531613,0.0223682215437292,-0.10312325049820317,0.22697281928105673,-0.13008594180760868,False,resolution_sensitive
diffusion,mlp_baseline,medium,1000,64,33088,4,4,1.0,0.0,0.0,0.0731171940334528,0.0261792428791522,-0.17037209050813518,0.24151771341242764,-0.11174240186718834,False,resolution_sensitive
