task,model_name,capacity_name,dataset_size,resolution,parameter_count,n_runs,n_success,n_failed,convergence_rate,divergence_rate,instability_rate,median_test_rel_l2,iqr_test_rel_l2,seed_cv_test_rel_l2,worst_test_rel_l2,best_test_rel_l2,median_best_epoch,median_runtime_seconds,n_data_seeds,n_train_seeds,data_seeds_observed,train_seeds_observed,is_r48
diffusion,deeponet,tiny,50,128,8417,4,4,0,1.0,0.0,0.0,0.3831850290298462,0.030881471931934357,0.04850853879804474,0.4020171761512756,0.3674004375934601,950.0,4.866728901863098,2,2,11;22,101;202,False
diffusion,deeponet,tiny,50,256,12513,4,4,0,1.0,0.0,0.0,0.39225946366786957,0.006648249924182836,0.022575141273288395,0.3954191505908966,0.3761171996593475,1325.0,6.3782641887664795,2,2,11;22,101;202,False
diffusion,deeponet,tiny,100,32,5345,4,4,0,1.0,0.0,0.0,0.295257106423378,0.02136689424514776,0.08244987621486007,0.3252391219139099,0.266219824552536,2125.0,9.788902997970581,2,2,11;22,101;202,False
diffusion,deeponet,tiny,100,64,6369,4,4,0,1.0,0.0,0.0,0.33445921540260315,0.08826960623264313,0.24303590312670606,0.456807404756546,0.2601616680622101,1225.0,6.476133346557617,2,2,11;22,101;202,False
diffusion,deeponet,tiny,100,128,8417,4,4,0,1.0,0.0,0.0,0.28414784371852875,0.021008610725402832,0.04556448197847193,0.2972921431064605,0.2724273204803467,2650.0,12.66553807258606,2,2,11;22,101;202,False
diffusion,deeponet,tiny,100,256,12513,4,4,0,1.0,0.0,0.0,0.3004185706377029,0.025134079158306122,0.08621288371809177,0.3367273509502411,0.2744514048099518,2550.0,12.789470076560974,2,2,11;22,101;202,False
diffusion,deeponet,tiny,500,32,5345,4,4,0,1.0,0.0,0.0,0.2379079163074493,0.04224943742156034,0.11569225619317966,0.2600018084049225,0.205818697810173,4325.0,19.52880358695984,2,2,11;22,101;202,False
diffusion,deeponet,tiny,500,64,6369,4,4,0,1.0,0.0,0.0,0.22826593369245524,0.0263206176459789,0.1687697736635174,0.3104647397994995,0.224562793970108,3950.0,19.076647758483887,2,2,11;22,101;202,False
diffusion,deeponet,tiny,500,128,8417,4,4,0,1.0,0.0,0.0,0.2270475775003433,0.01477986946702009,0.10528486141815076,0.2651295363903045,0.2067704647779464,4125.0,18.943272948265076,2,2,11;22,101;202,False
diffusion,deeponet,tiny,500,256,12513,4,4,0,1.0,0.0,0.0,0.22661790251731867,0.019901592284440994,0.12640172801623417,0.2674417793750763,0.1969171911478042,3600.0,17.321040391921997,2,2,11;22,101;202,False
diffusion,deeponet,tiny,1000,32,5345,4,4,0,1.0,0.0,0.0,0.212129034101963,0.015037078410387011,0.10252669152229862,0.2508613169193268,0.1991573572158813,4999.0,21.971534729003906,2,2,11;22,101;202,False
diffusion,deeponet,tiny,1000,64,6369,4,4,0,1.0,0.0,0.0,0.23402555286884305,0.0343514122068882,0.11971712490493906,0.2562578320503235,0.1949667483568191,4850.0,21.755282759666443,2,2,11;22,101;202,False
diffusion,deeponet,tiny,1000,128,8417,4,4,0,1.0,0.0,0.0,0.24016863852739329,0.031212694942951258,0.07952264442382836,0.25743567943573,0.2213042825460434,4024.5,17.91167175769806,2,2,11;22,101;202,False
diffusion,deeponet,tiny,1000,256,12513,4,4,0,1.0,0.0,0.0,0.2276421934366226,0.01691423729062086,0.11957251549847937,0.2590286433696747,0.1926668435335159,4675.0,21.095699667930603,2,2,11;22,101;202,False
diffusion,deeponet,tiny,5000,32,5345,4,4,0,1.0,0.0,0.0,0.23258963972330088,0.03901167213916776,0.1102454332065388,0.2606307566165924,0.2078844755887985,4624.5,20.98634111881256,2,2,11;22,101;202,False
diffusion,deeponet,tiny,5000,64,6369,4,4,0,1.0,0.0,0.0,0.2196453958749771,0.02537851035594943,0.1134048422356835,0.2611096203327179,0.2025399804115295,4949.5,21.989885687828064,2,2,11;22,101;202,False
diffusion,deeponet,tiny,5000,128,8417,4,4,0,1.0,0.0,0.0,0.22520180791616434,0.012232851237058667,0.08021178044220602,0.2612703144550323,0.2217799723148346,4225.0,20.345163106918335,2,2,11;22,101;202,False
diffusion,deeponet,tiny,5000,256,12513,4,4,0,1.0,0.0,0.0,0.2399134337902069,0.03361636772751811,0.08383764393700308,0.2609992623329162,0.2237007468938827,3500.0,17.0638484954834,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,50,32,403713,4,4,0,1.0,0.0,0.0,0.2586479038000107,0.004385024309158381,0.023696793929614695,0.2662525475025177,0.2512609958648681,675.0,4.617404103279114,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,50,64,411905,4,4,0,1.0,0.0,0.0,0.2702728360891342,0.009673871099948828,0.02744123963350268,0.2769603133201599,0.2605785727500915,750.0,4.6058337688446045,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,50,128,428289,4,4,0,1.0,0.0,0.0,0.29491457343101496,0.0049272701144218445,0.015724250848047513,0.3028163611888885,0.2925801277160644,675.0,4.378427863121033,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,50,256,461057,4,4,0,1.0,0.0,0.0,0.32108862698078156,0.004030503332614899,0.021495219812824866,0.3232507705688476,0.3082762956619262,550.0,3.751578211784363,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,100,32,403713,4,4,0,1.0,0.0,0.0,0.15832346677780146,0.017392225563526154,0.10613001979050175,0.1846217960119247,0.1448402553796768,1300.0,8.413899421691895,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,100,64,411905,4,4,0,1.0,0.0,0.0,0.15729287266731262,0.009758632630109815,0.040933585483924506,0.1638318598270416,0.1506212800741195,1800.0,10.480678677558899,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,100,128,428289,4,4,0,1.0,0.0,0.0,0.1774418205022812,0.004154648631811114,0.02328417001912712,0.1834395080804824,0.1736743152141571,1275.0,7.7767956256866455,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,100,256,461057,4,4,0,1.0,0.0,0.0,0.20256124436855316,0.0034239143133164007,0.020067102454603327,0.2082370817661285,0.1984035372734069,1150.0,7.133116006851196,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,500,32,403713,4,4,0,1.0,0.0,0.0,0.09800444543361661,0.022254038602113724,0.14948871596567503,0.1140690222382545,0.0838254764676094,2175.0,12.394674181938171,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,500,64,411905,4,4,0,1.0,0.0,0.0,0.10027763620018955,0.029106330126523985,0.22153475696175898,0.1343633830547332,0.0834107622504234,2350.0,14.043647527694702,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,500,128,428289,4,4,0,1.0,0.0,0.0,0.10519175231456755,0.03468245826661584,0.20250337887869052,0.1288057267665863,0.087187685072422,2175.0,12.59610402584076,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,500,256,461057,4,4,0,1.0,0.0,0.0,0.12189109623432155,0.018061017617583344,0.13263036735486142,0.131522923707962,0.0969373360276222,1750.0,10.468022346496582,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,1000,32,403713,4,4,0,1.0,0.0,0.0,0.1127432622015476,0.016601873561739935,0.13667494277881123,0.1205558702349662,0.0881348475813865,1825.0,10.925920367240906,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,1000,64,411905,4,4,0,1.0,0.0,0.0,0.12007164582610125,0.005762057378888102,0.07794544342336618,0.1286731660366058,0.1062938123941421,1825.0,10.313658952713014,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,1000,128,428289,4,4,0,1.0,0.0,0.0,0.1258391141891479,0.0030866581946611127,0.033191907330853705,0.1330711245536804,0.1233400925993919,1625.0,9.717031478881836,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,1000,256,461057,4,4,0,1.0,0.0,0.0,0.1285691298544406,0.02023922838270667,0.18036555792242587,0.1502914726734161,0.0959488451480865,1725.0,9.820986032485962,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,5000,32,403713,4,4,0,1.0,0.0,0.0,0.1081089228391647,0.013005943968892153,0.07469305589088415,0.1176529079675674,0.1020196005702018,1975.0,11.80754005908966,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,5000,64,411905,4,4,0,1.0,0.0,0.0,0.11441673338413234,0.011867433786392184,0.11922973483364092,0.1269769370555877,0.0948522537946701,1725.0,10.118531584739685,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,5000,128,428289,4,4,0,1.0,0.0,0.0,0.11913251504302019,0.020707005634903908,0.26616839945129106,0.1677404046058654,0.0881722271442413,1800.0,10.523793339729309,2,2,11;22,101;202,False
diffusion,deeponet,xlarge,5000,256,461057,4,4,0,1.0,0.0,0.0,0.11871411278843874,0.019114010035991696,0.16457288784726393,0.1290275305509567,0.0873625800013542,1950.0,11.253116726875305,2,2,11;22,101;202,False
diffusion,fno,large,50,32,1655937,4,4,0,1.0,0.0,0.0,0.02151217311620705,0.005144877824932326,0.14418531685416533,0.0244146697223186,0.0186332743614912,875.0,15.46410870552063,2,2,11;22,101;202,False
diffusion,fno,large,50,64,1655937,4,4,0,1.0,0.0,0.0,0.0200424194335937,0.003036993555724621,0.11735426926871874,0.0239865686744451,0.0188679043203592,750.0,13.916749835014343,2,2,11;22,101;202,False
diffusion,fno,large,50,128,1655937,4,4,0,1.0,0.0,0.0,0.0224697599187493,0.004129440058022748,0.12198746214030505,0.0259162914007902,0.0202072579413652,750.0,12.890495419502258,2,2,11;22,101;202,False
diffusion,fno,large,50,256,1655937,4,4,0,1.0,0.0,0.0,0.02110431343317025,0.0019258353859186,0.16423630746771012,0.0231318138539791,0.0154289416968822,775.0,13.441794991493225,2,2,11;22,101;202,False
diffusion,fno,large,100,32,1655937,4,4,0,1.0,0.0,0.0,0.0107659515924751,0.0010854960419237752,0.14112093816280336,0.0110694421455264,0.0080363396555185,800.0,13.030328869819641,2,2,11;22,101;202,False
diffusion,fno,large,100,64,1655937,4,4,0,1.0,0.0,0.0,0.0089263715781271,0.003142636152915601,0.3544747808979429,0.0152647858485579,0.0072945007123053,850.0,14.962390899658203,2,2,11;22,101;202,False
diffusion,fno,large,100,128,1655937,4,4,0,1.0,0.0,0.0,0.0096148578450083,0.0031230954919010505,0.30170648933980027,0.0152161186560988,0.0081347916275262,850.0,14.682437658309937,2,2,11;22,101;202,False
diffusion,fno,large,100,256,1655937,4,4,0,1.0,0.0,0.0,0.00981887802481645,0.0009887625928968503,0.14312092687211164,0.0117714907974004,0.0083084525540471,875.0,15.253577470779419,2,2,11;22,101;202,False
diffusion,fno,large,500,32,1655937,4,4,0,1.0,0.0,0.0,0.00288271589670325,0.0004123215912840753,0.15235344386097707,0.0037475228309631,0.0027509555220603,700.0,11.756202101707458,2,2,11;22,101;202,False
diffusion,fno,large,500,64,1655937,4,4,0,1.0,0.0,0.0,0.00379724742379035,0.0005262470222078498,0.18220147211355442,0.0041926517151296,0.0026754983700811,700.0,12.057571172714233,2,2,11;22,101;202,False
diffusion,fno,large,500,128,1655937,4,4,0,1.0,0.0,0.0,0.00341754895634945,0.00042839878005902516,0.15045916902704543,0.0035415273159742,0.002514460356906,725.0,13.472445011138916,2,2,11;22,101;202,False
diffusion,fno,large,500,256,1655937,4,4,0,1.0,0.0,0.0,0.0033596331486478,0.00037431076634670017,0.07820239929350922,0.0036376812495291,0.0030749149154871,700.0,12.450173139572144,2,2,11;22,101;202,False
diffusion,fno,large,1000,32,1655937,4,4,0,1.0,0.0,0.0,0.0029355719452723496,0.00028845743509007486,0.10171906934764312,0.0031212742906063,0.0024583411868661,675.0,11.498476028442383,2,2,11;22,101;202,False
diffusion,fno,large,1000,64,1655937,4,4,0,1.0,0.0,0.0,0.0027192841516807,0.00036570709198714994,0.13601335305199547,0.0032829293049871,0.0023927616421133,775.0,13.101822972297668,2,2,11;22,101;202,False
diffusion,fno,large,1000,128,1655937,4,4,0,1.0,0.0,0.0,0.003149043302983,0.0005734060541727,0.15271091217732427,0.0034168430138379,0.0024196323938667,675.0,12.519862294197083,2,2,11;22,101;202,False
diffusion,fno,large,1000,256,1655937,4,4,0,1.0,0.0,0.0,0.00267420941963785,0.00045875814976169965,0.18897965707435294,0.0034784621093422,0.0022406792268157,625.0,12.921037554740906,2,2,11;22,101;202,False
diffusion,fno,large,5000,32,1655937,4,4,0,1.0,0.0,0.0,0.00325398356653745,0.0005256116855889255,0.12593483445579948,0.0038305434864014,0.002900623017922,525.0,9.415430784225464,2,2,11;22,101;202,False
diffusion,fno,large,5000,64,1655937,4,4,0,1.0,0.0,0.0,0.00270722887944425,0.00016737298574292505,0.08118323052841045,0.0031121517531573,0.0026045765262097,750.0,12.373626112937927,2,2,11;22,101;202,False
diffusion,fno,large,5000,128,1655937,4,4,0,1.0,0.0,0.0,0.00278614112175995,0.00027211708948014996,0.098814078013105,0.0031059510074555,0.0024482901208102,575.0,11.63434112071991,2,2,11;22,101;202,False
diffusion,fno,large,5000,256,1655937,4,4,0,1.0,0.0,0.0,0.0029012683080509,0.0004097463679499499,0.13989697235041568,0.0033716200850903,0.0024054576642811,650.0,13.542168736457826,2,2,11;22,101;202,False
diffusion,fno,med-large,50,32,787361,4,4,0,1.0,0.0,0.0,0.01977770123630755,0.0036203544586896758,0.1953049238368943,0.0228935722261667,0.0141183026134967,1200.0,19.48551881313324,2,2,11;22,101;202,False
diffusion,fno,med-large,50,64,787361,4,4,0,1.0,0.0,0.0,0.0203098906204104,0.002941848244518097,0.11509488153943574,0.0219294354319572,0.016953021287918,1200.0,21.2230863571167,2,2,11;22,101;202,False
diffusion,fno,med-large,50,128,787361,4,4,0,1.0,0.0,0.0,0.02105245459824795,0.006994741037487925,0.258757936487252,0.024458447471261,0.01349713280797,1350.0,20.481204390525818,2,2,11;22,101;202,False
diffusion,fno,med-large,50,256,787361,4,4,0,1.0,0.0,0.0,0.0185304023325443,0.0030067053157836476,0.21235571394012215,0.0233947411179542,0.0137754147872328,1325.0,19.97972810268402,2,2,11;22,101;202,False
diffusion,fno,med-large,100,32,787361,4,4,0,1.0,0.0,0.0,0.0111490483395755,0.0016251520719379013,0.20158122085082486,0.0132456813007593,0.0079489909112453,1025.0,17.062751531600952,2,2,11;22,101;202,False
diffusion,fno,med-large,100,64,787361,4,4,0,1.0,0.0,0.0,0.01024653157219285,0.0035387468524277505,0.20555203948510137,0.0123421708121895,0.008433224633336,1025.0,19.361730694770813,2,2,11;22,101;202,False
diffusion,fno,med-large,100,128,787361,4,4,0,1.0,0.0,0.0,0.00941874505951995,0.002716070855967749,0.22267289149811895,0.0124487420544028,0.0076173138804733,925.0,15.349656701087952,2,2,11;22,101;202,False
diffusion,fno,med-large,100,256,787361,4,4,0,1.0,0.0,0.0,0.01009306311607355,0.004505033837631301,0.3562747299209995,0.0158408563584089,0.0071739861741662,1125.0,17.547320246696472,2,2,11;22,101;202,False
diffusion,fno,med-large,500,32,787361,4,4,0,1.0,0.0,0.0,0.00320817029569295,2.806517295537471e-05,0.007617193352599674,0.0032321729231625,0.0031756316311657,850.0,15.447948932647705,2,2,11;22,101;202,False
diffusion,fno,med-large,500,64,787361,4,4,0,1.0,0.0,0.0,0.0034005380002781497,0.0008121252176351997,0.2134279363137467,0.0044955681078135,0.0027583013288676,850.0,17.398597478866577,2,2,11;22,101;202,False
diffusion,fno,med-large,500,128,787361,4,4,0,1.0,0.0,0.0,0.0029374315636232,8.719420293342491e-05,0.049570515710190166,0.0032272834796458,0.0029159619007259,1100.0,17.54042160511017,2,2,11;22,101;202,False
diffusion,fno,med-large,500,256,787361,4,4,0,1.0,0.0,0.0,0.0028881340986117504,0.00020443729590625005,0.09890669070693373,0.0033425719011574,0.0026473123580217,1000.0,16.24023962020874,2,2,11;22,101;202,False
diffusion,fno,med-large,1000,32,787361,4,4,0,1.0,0.0,0.0,0.0029703167965635,0.0003063970943912751,0.10231979459063308,0.0031166200060397,0.0024677352048456,850.0,15.830243945121765,2,2,11;22,101;202,False
diffusion,fno,med-large,1000,64,787361,4,4,0,1.0,0.0,0.0,0.0027350166346877,0.00023987836902962566,0.10333981661702597,0.0032223807647824,0.0025507549289613,800.0,15.551684975624084,2,2,11;22,101;202,False
diffusion,fno,med-large,1000,128,787361,4,4,0,1.0,0.0,0.0,0.0029000837821513,0.00011811958393074997,0.06689080085180515,0.0029534387867897,0.0025437772274017,925.0,15.193675637245178,2,2,11;22,101;202,False
diffusion,fno,med-large,1000,256,787361,4,4,0,1.0,0.0,0.0,0.00286336103454225,0.00028581195510925033,0.13288611451051735,0.003212169278413,0.0023115957155823,750.0,12.640748977661133,2,2,11;22,101;202,False
diffusion,fno,med-large,5000,32,787361,4,4,0,1.0,0.0,0.0,0.00260631798300885,0.00014950038166712488,0.09545172323915936,0.0027750928420573,0.0022030340041965,825.0,15.37223505973816,2,2,11;22,101;202,False
diffusion,fno,med-large,5000,64,787361,4,4,0,1.0,0.0,0.0,0.00274589867331085,0.00016597949434075032,0.041542561042527876,0.0028631831519305,0.0026221643202006,875.0,16.58571434020996,2,2,11;22,101;202,False
diffusion,fno,med-large,5000,128,787361,4,4,0,1.0,0.0,0.0,0.0026123081333935,0.00016357179265470007,0.057413422673030214,0.0028202594257891,0.0024673868902027,800.0,13.716978669166565,2,2,11;22,101;202,False
diffusion,fno,med-large,5000,256,787361,4,4,0,1.0,0.0,0.0,0.0026629194617271,0.0003074202104471997,0.07091415822483307,0.0028333561494946,0.002474432112649,800.0,14.074121475219727,2,2,11;22,101;202,False
diffusion,fno,medium,50,32,287425,4,4,0,1.0,0.0,0.0,0.0205971440300345,0.00178907625377182,0.16491541564334358,0.0214533973485231,0.0145673975348472,1525.0,23.116572737693787,2,2,11;22,101;202,False
diffusion,fno,medium,50,64,287425,4,4,0,1.0,0.0,0.0,0.0201937090605497,0.004931141855195147,0.31719683039034374,0.0242417193949222,0.0103880381211638,1675.0,24.80941379070282,2,2,11;22,101;202,False
diffusion,fno,medium,50,128,287425,4,4,0,1.0,0.0,0.0,0.0181931750848889,0.002545046387240249,0.14423553216251703,0.0196175780147314,0.013962653465569,1350.0,20.015202045440674,2,2,11;22,101;202,False
diffusion,fno,medium,50,256,287425,4,4,0,1.0,0.0,0.0,0.0223058527335524,0.005232982337474778,0.32463979902609336,0.0328471325337886,0.0146705862134695,1725.0,24.61527919769287,2,2,11;22,101;202,False
diffusion,fno,medium,100,32,287425,4,4,0,1.0,0.0,0.0,0.008968772832304201,0.002971468376927075,0.26033442895054754,0.0127487936988472,0.0072837625630199,1725.0,28.781687259674072,2,2,11;22,101;202,False
diffusion,fno,medium,100,64,287425,4,4,0,1.0,0.0,0.0,0.01198175735771655,0.0023373003350570763,0.2224181939900775,0.0128373214974999,0.0075294603593647,1525.0,23.512646436691284,2,2,11;22,101;202,False
diffusion,fno,medium,100,128,287425,4,4,0,1.0,0.0,0.0,0.012089106719940849,0.002552546677179626,0.31046252790984064,0.0128221036866307,0.0057846154086291,1500.0,22.194899916648865,2,2,11;22,101;202,False
diffusion,fno,medium,100,256,287425,4,4,0,1.0,0.0,0.0,0.010501768440008101,0.0014173910021781748,0.13284607757367667,0.0114645771682262,0.0083644296973943,1375.0,19.968520283699036,2,2,11;22,101;202,False
diffusion,fno,medium,500,32,287425,4,4,0,1.0,0.0,0.0,0.0032242694869637004,0.0007709796191193749,0.30549695817974526,0.0046214261092245,0.0021658276673406,1225.0,19.3328640460968,2,2,11;22,101;202,False
diffusion,fno,medium,500,64,287425,4,4,0,1.0,0.0,0.0,0.0034963531652465,0.00019831128884112512,0.06483836330656897,0.0037802008446305,0.003230292815715,1175.0,18.900728464126587,2,2,11;22,101;202,False
diffusion,fno,medium,500,128,287425,4,4,0,1.0,0.0,0.0,0.0035719777224584998,0.0005578328855335253,0.1750170318444565,0.0045269369147717,0.0029956905636936,1150.0,17.228203058242798,2,2,11;22,101;202,False
diffusion,fno,medium,500,256,287425,4,4,0,1.0,0.0,0.0,0.00367234915029255,0.0001944912364706254,0.07873408713462787,0.0041906773112714,0.0035114448983222,950.0,14.917779564857485,2,2,11;22,101;202,False
diffusion,fno,medium,1000,32,287425,4,4,0,1.0,0.0,0.0,0.00296724203508345,0.000160426250658925,0.06647686744380625,0.0031557471957057,0.0026844833046197,1000.0,16.026820182800293,2,2,11;22,101;202,False
diffusion,fno,medium,1000,64,287425,4,4,0,1.0,0.0,0.0,0.0025699539110064,0.00017686840146777455,0.08118040342458013,0.0028979757335036,0.0023954103235155,1050.0,17.573534846305847,2,2,11;22,101;202,False
diffusion,fno,medium,1000,128,287425,4,4,0,1.0,0.0,0.0,0.00256660382729015,0.000126191123854375,0.07641013752971557,0.0029373290017247,0.0024892855435609,1250.0,18.748446702957153,2,2,11;22,101;202,False
diffusion,fno,medium,1000,256,287425,4,4,0,1.0,0.0,0.0,0.00255689932964735,9.592314017937498e-05,0.03410439635595295,0.0026834998279809,0.0024805713910609,1350.0,19.824620246887207,2,2,11;22,101;202,False
diffusion,fno,medium,5000,32,287425,4,4,0,1.0,0.0,0.0,0.00271888740826395,7.72039638832502e-05,0.05098101517222123,0.0027592030819505,0.0024632848799228,1050.0,16.204965114593506,2,2,11;22,101;202,False
diffusion,fno,medium,5000,64,287425,4,4,0,1.0,0.0,0.0,0.0026416851906105503,0.0003246122505515749,0.08387383399152538,0.0028693610802292,0.0024036660324782,1125.0,18.961527466773987,2,2,11;22,101;202,False
diffusion,fno,medium,5000,128,287425,4,4,0,1.0,0.0,0.0,0.0025251661427318503,0.0005202640895731747,0.2418817949238338,0.0037897280417382,0.0023336599115282,1175.0,17.57311999797821,2,2,11;22,101;202,False
diffusion,fno,medium,5000,256,287425,4,4,0,1.0,0.0,0.0,0.0026635618414729,0.0002189184888266001,0.1604936908643949,0.002693569054827,0.0018797661177814,1125.0,17.647581100463867,2,2,11;22,101;202,False
diffusion,fno,small,50,32,44481,4,4,0,1.0,0.0,0.0,0.0158572713844478,0.0039796375203878,0.23892844964072213,0.0183988008648157,0.0102404430508613,2650.0,29.16795241832733,2,2,11;22,101;202,False
diffusion,fno,small,50,64,44481,4,4,0,1.0,0.0,0.0,0.017544690519571297,0.004482540534809249,0.33068684900853934,0.0195346977561712,0.0081556746736168,2425.0,26.89588224887848,2,2,11;22,101;202,False
diffusion,fno,small,50,128,44481,4,4,0,1.0,0.0,0.0,0.01377115724608295,0.005863224272616249,0.412987806240957,0.0207708310335874,0.0071370960213243,3200.0,34.84034037590027,2,2,11;22,101;202,False
diffusion,fno,small,50,256,44481,4,4,0,1.0,0.0,0.0,0.013546212110668351,0.0026070724707097006,0.19615747732740077,0.0150755867362022,0.0093844104558229,3575.0,38.85206711292267,2,2,11;22,101;202,False
diffusion,fno,small,100,32,44481,4,4,0,1.0,0.0,0.0,0.00872951070778065,0.0031530424021184757,0.2590412327999373,0.0123180169612169,0.0072177550755441,2175.0,25.397571444511417,2,2,11;22,101;202,False
diffusion,fno,small,100,64,44481,4,4,0,1.0,0.0,0.0,0.008830233709886599,0.0026592517970129743,0.23622718113128194,0.010067842900753,0.0058789374306797,2475.0,28.241803646087646,2,2,11;22,101;202,False
diffusion,fno,small,100,128,44481,4,4,0,1.0,0.0,0.0,0.0108528290875256,0.0037855799309909517,0.23528102944093998,0.0141924805939197,0.0086925206705927,1500.0,17.83844769001007,2,2,11;22,101;202,False
diffusion,fno,small,100,256,44481,4,4,0,1.0,0.0,0.0,0.0085166876669973,0.0046883217291906485,0.3983284382172033,0.0122968927025794,0.004859416745603,2275.0,26.033739686012268,2,2,11;22,101;202,False
diffusion,fno,small,500,32,44481,4,4,0,1.0,0.0,0.0,0.00270484690554435,0.0007226146990433253,0.30277445100759437,0.0045159156434237,0.0025434819981455,1825.0,21.40360689163208,2,2,11;22,101;202,False
diffusion,fno,small,500,64,44481,4,4,0,1.0,0.0,0.0,0.0036049422342329497,0.00022447237279267507,0.09328801050013373,0.0042165373452007,0.0034259306266903,1675.0,19.913018107414246,2,2,11;22,101;202,False
diffusion,fno,small,500,128,44481,4,4,0,1.0,0.0,0.0,0.00338120840024195,0.000405877653975025,0.1318679265163846,0.0037154867313802,0.0027000266127288,1400.0,16.84834313392639,2,2,11;22,101;202,False
diffusion,fno,small,500,256,44481,4,4,0,1.0,0.0,0.0,0.00314746482763435,0.0005401935195550002,0.20177342842850535,0.0041506453417241,0.0025834476109594,1825.0,21.42055058479309,2,2,11;22,101;202,False
diffusion,fno,small,1000,32,44481,4,4,0,1.0,0.0,0.0,0.002738019102253,0.0007926920079626,0.2104909025539422,0.0035729298833757,0.0022809465881437,1575.0,18.97068953514099,2,2,11;22,101;202,False
diffusion,fno,small,1000,64,44481,4,4,0,1.0,0.0,0.0,0.0026798502076417,0.000653665163554275,0.20918993008182687,0.0036155916750431,0.0022937864996492,1700.0,20.224774956703186,2,2,11;22,101;202,False
diffusion,fno,small,1000,128,44481,4,4,0,1.0,0.0,0.0,0.0021483197342603497,0.00019162654643877473,0.08315443492227181,0.0023566547315567,0.0019347090274095,2075.0,23.64611828327179,2,2,11;22,101;202,False
diffusion,fno,small,1000,256,44481,4,4,0,1.0,0.0,0.0,0.0031660220120102002,0.00033218838507305,0.11885722707479042,0.0037572009023278,0.0028460114262998,1250.0,15.264384150505066,2,2,11;22,101;202,False
diffusion,fno,small,5000,32,44481,4,4,0,1.0,0.0,0.0,0.0023962255800142,0.0001710499636828999,0.10710617260702487,0.002816843567416,0.0021928795613348,1825.0,21.94023859500885,2,2,11;22,101;202,False
diffusion,fno,small,5000,64,44481,4,4,0,1.0,0.0,0.0,0.00300601776689285,0.000382979749701925,0.19695420889446905,0.0035262403544038,0.002139973687008,1300.0,16.051835298538208,2,2,11;22,101;202,False
diffusion,fno,small,5000,128,44481,4,4,0,1.0,0.0,0.0,0.0024577914737164497,0.00045085928286422517,0.15374385401842008,0.0026437828782945,0.0018748625880107,1625.0,19.50358021259308,2,2,11;22,101;202,False
diffusion,fno,small,5000,256,44481,4,4,0,1.0,0.0,0.0,0.0022570311557501,0.0005490271723829496,0.31513681500649715,0.0038036231417208,0.0020468700677156,1900.0,21.6008323431015,2,2,11;22,101;202,False
diffusion,fno,small-med,50,32,124193,4,4,0,1.0,0.0,0.0,0.0139923156239092,0.0027048450428992753,0.1919808595306452,0.0169386286288499,0.0105926785618066,2400.0,28.236883521080017,2,2,11;22,101;202,False
diffusion,fno,small-med,50,64,124193,4,4,0,1.0,0.0,0.0,0.01501242164522405,0.002743664430454377,0.20263531389607128,0.0175253115594387,0.0105711678043007,1975.0,22.989975571632385,2,2,11;22,101;202,False
diffusion,fno,small-med,50,128,124193,4,4,0,1.0,0.0,0.0,0.01623735157772895,0.006158750737085973,0.2418668554562532,0.0208860281854867,0.0128369703888893,2225.0,25.323850274086,2,2,11;22,101;202,False
diffusion,fno,small-med,50,256,124193,4,4,0,1.0,0.0,0.0,0.016784579493105398,0.005181106505915549,0.3218315324296125,0.0228412393480539,0.0100257256999611,1875.0,21.442036390304565,2,2,11;22,101;202,False
diffusion,fno,small-med,100,32,124193,4,4,0,1.0,0.0,0.0,0.008127087727189,0.0024291502777486745,0.22889236855434852,0.0113391540944576,0.0071067763492465,2300.0,28.72033703327179,2,2,11;22,101;202,False
diffusion,fno,small-med,100,64,124193,4,4,0,1.0,0.0,0.0,0.0102071440778672,0.0020574805093929484,0.37140528506383497,0.0119739165529608,0.00420847767964,1850.0,22.040818572044373,2,2,11;22,101;202,False
diffusion,fno,small-med,100,128,124193,4,4,0,1.0,0.0,0.0,0.010308941360563,0.0014193505048751484,0.19549746129317971,0.0122391451150178,0.0074648512527346,1400.0,16.93054163455963,2,2,11;22,101;202,False
diffusion,fno,small-med,100,256,124193,4,4,0,1.0,0.0,0.0,0.0107960286550223,0.0024956712732091494,0.2520921223758309,0.0140913594514131,0.0075195697136223,1475.0,17.694177985191345,2,2,11;22,101;202,False
