task,model_name,capacity_name,dataset_size,resolution_train,resolution_eval,n_runs,n_success,median_test_rel_l2,iqr_test_rel_l2,seed_cv_test_rel_l2,worst_test_rel_l2,best_test_rel_l2,parent_convergence_rate,parent_converged,parent_median_test_rel_l2,degradation_vs_diagonal,is_r48_train
burgers_operator,fno,small-med,1000,32,256,4,4,0.46891848742961884,0.009021393954753876,0.015034613872523512,0.4757765233516693,0.4599758684635162,1.0,True,0.109577726572752,4.279323016601276,False
burgers_operator,fno,small-med,1000,32,512,4,4,0.4679088890552521,0.008962400257587488,0.015065686748611647,0.4746736884117126,0.458855003118515,1.0,True,0.109577726572752,4.270109480183393,False
burgers_operator,fno,small-med,1000,64,32,4,4,0.4796324819326401,0.005665026605129186,0.0100148188097876,0.4832505583763122,0.4724813103675842,1.0,True,0.12674222141504285,3.7843149392339215,False
burgers_operator,fno,small-med,1000,64,128,4,4,0.27463111281394953,0.0033792778849601746,0.009574689134033115,0.2761117219924927,0.2705546915531158,1.0,True,0.12674222141504285,2.1668478723803872,False
burgers_operator,fno,small-med,1000,64,256,4,4,0.2636640667915344,0.0035853013396263678,0.009770942284356205,0.2652048468589782,0.2599028646945953,1.0,True,0.12674222141504285,2.080317544128515,False
burgers_operator,fno,small-med,1000,64,512,4,4,0.26187141239643097,0.003697566688060705,0.010015874573607404,0.2634454667568207,0.2580812871456146,1.0,True,0.12674222141504285,2.066173446170558,False
burgers_operator,fno,small-med,1000,128,32,4,4,0.43610547482967377,0.006775610148906708,0.009249600406280449,0.4395705461502075,0.4322094321250915,1.0,True,0.1014941185712814,4.2968546450638705,False
burgers_operator,fno,small-med,1000,128,64,4,4,0.26936547458171844,0.0021122917532920282,0.006056448375654042,0.2718526124954223,0.2683629393577575,1.0,True,0.1014941185712814,2.6540008265852126,False
burgers_operator,fno,small-med,1000,128,256,4,4,0.07558824494481081,0.0009279903024434905,0.010941858763203626,0.07649677246809,0.074562020599842,1.0,True,0.1014941185712814,0.7447549277618843,False
burgers_operator,fno,small-med,1000,128,512,4,4,0.07028706744313235,0.0008863806724548756,0.011318674632226815,0.0709161683917045,0.0691010504961013,1.0,True,0.1014941185712814,0.6925235514387791,False
burgers_operator,fno,small-med,1000,256,32,4,4,0.4363837391138077,0.00981254875659937,0.013138446979055416,0.4413804411888122,0.4312255084514618,1.0,True,0.055441247299313504,7.871102480034051,False
burgers_operator,fno,small-med,1000,256,64,4,4,0.270995631814003,0.005093544721603449,0.01137111616564723,0.2738957703113556,0.2681273818016052,1.0,True,0.055441247299313504,4.887978626291811,False
burgers_operator,fno,small-med,1000,256,128,4,4,0.11569010838866231,0.0010747946798801422,0.007199018230334792,0.1166942939162254,0.1148235648870468,1.0,True,0.055441247299313504,2.0867154695146053,False
burgers_operator,fno,small-med,1000,256,512,4,4,0.04894424416124815,0.003564368933439324,0.07609457999682895,0.0552786067128181,0.0466064177453517,1.0,True,0.055441247299313504,0.8828128252059401,False
burgers_operator,fno,small-med,5000,32,64,4,4,0.5095140039920807,0.005981847643852234,0.010870334416118297,0.515156090259552,0.5021558403968811,1.0,True,0.08104214817285535,6.287024905920989,False
burgers_operator,fno,small-med,5000,32,128,4,4,0.48101547360420227,0.013218417763709966,0.020433837735431896,0.4914347231388092,0.4697374403476715,1.0,True,0.08104214817285535,5.935374178115826,False
burgers_operator,fno,small-med,5000,32,256,4,4,0.4746234714984894,0.014456875622272436,0.022080874168173874,0.4857927560806274,0.4629312455654144,1.0,True,0.08104214817285535,5.856501613039202,False
burgers_operator,fno,small-med,5000,32,512,4,4,0.4734751582145691,0.014543488621711731,0.022118852418022278,0.4846148788928985,0.4618484079837799,1.0,True,0.08104214817285535,5.842332278812386,False
burgers_operator,fno,small-med,5000,64,32,4,4,0.47170111536979675,0.0027028024196624756,0.006204482747447079,0.4764783680438995,0.4697063863277435,1.0,True,0.1031440980732441,4.573224490603767,False
burgers_operator,fno,small-med,5000,64,128,4,4,0.27540072798728943,0.0028211399912834167,0.015345126597847694,0.2800323367118835,0.2697221338748932,1.0,True,0.1031440980732441,2.6700580365899698,False
burgers_operator,fno,small-med,5000,64,256,4,4,0.2645373046398163,0.0031777247786522467,0.01592498117326005,0.2693068087100982,0.2590399384498596,1.0,True,0.1031440980732441,2.564735254672202,False
burgers_operator,fno,small-med,5000,64,512,4,4,0.26278865337371826,0.0031407922506332953,0.016178809551659182,0.267632246017456,0.2572616934776306,1.0,True,0.1031440980732441,2.5477817760072736,False
burgers_operator,fno,small-med,5000,128,32,4,4,0.43612992763519287,0.006523355841636658,0.009043844342417522,0.4394690692424774,0.4321199953556061,1.0,True,0.10013770684599875,4.355301727708971,False
burgers_operator,fno,small-med,5000,128,64,4,4,0.26937641203403473,0.002930216491222326,0.008425009903815622,0.2717987596988678,0.2667014300823211,1.0,True,0.10013770684599875,2.690059723939028,False
burgers_operator,fno,small-med,5000,128,256,4,4,0.072473868727684,0.0017038062214851796,0.013784534559278621,0.0733603462576866,0.0715793594717979,1.0,True,0.10013770684599875,0.7237420449335951,False
burgers_operator,fno,small-med,5000,128,512,4,4,0.06669904664158816,0.0018218383193015775,0.01626971911831578,0.0677689686417579,0.0657848119735717,1.0,True,0.10013770684599875,0.6660732379678344,False
burgers_operator,fno,small-med,5000,256,32,4,4,0.4358803033828735,0.007507741451263428,0.010308588418496469,0.4398829340934753,0.4316080808639526,1.0,True,0.05115505307912825,8.520767297585246,False
burgers_operator,fno,small-med,5000,256,64,4,4,0.26977695524692535,0.0039015784859657288,0.009575932250053952,0.2726623713970184,0.2673529684543609,1.0,True,0.05115505307912825,5.273710787273075,False
burgers_operator,fno,small-med,5000,256,128,4,4,0.11307751759886739,0.0008590836077928266,0.008072810421163664,0.1145098581910133,0.11237383633852,1.0,True,0.05115505307912825,2.2104857837593386,False
burgers_operator,fno,small-med,5000,256,512,4,4,0.04624498821794985,0.002062746323645101,0.047176817382708174,0.0470430701971054,0.0424017459154129,1.0,True,0.05115505307912825,0.9040160342794805,False
burgers_operator,fno,tiny,50,32,64,4,4,0.38585993647575373,0.022047974169254303,0.05154824158619066,0.4115031063556671,0.364740252494812,1.0,True,0.4691455215215683,0.8224738780928859,False
burgers_operator,fno,tiny,50,32,128,4,4,0.3208164125680923,0.025458253920078278,0.07746389816428324,0.3594988584518432,0.3009294271469116,1.0,True,0.4691455215215683,0.6838313441159924,False
burgers_operator,fno,tiny,50,32,256,4,4,0.3087499737739563,0.026566974818706512,0.0840797760193623,0.3491086363792419,0.2878018915653229,1.0,True,0.4691455215215683,0.6581113100527849,False
burgers_operator,fno,tiny,50,32,512,4,4,0.3075271248817444,0.026810772716999,0.084855161962137,0.3479338884353637,0.2862962186336517,1.0,True,0.4691455215215683,0.6555047650979362,False
burgers_operator,fno,tiny,50,64,32,4,4,0.46475309133529663,0.020729653537273462,0.03058807219444864,0.4815764129161834,0.4515870809555053,1.0,True,0.3665798455476761,1.2678086288157717,False
burgers_operator,fno,tiny,50,64,128,4,4,0.28894777595996857,0.02869266271591192,0.07655154481667828,0.311024397611618,0.2618358135223388,1.0,True,0.3665798455476761,0.7882260289795148,False
burgers_operator,fno,tiny,50,64,256,4,4,0.2750694155693054,0.030317131429910715,0.08415654651381026,0.2979331016540527,0.2467188686132431,1.0,True,0.3665798455476761,0.75036699073935,False
burgers_operator,fno,tiny,50,64,512,4,4,0.27358281612396235,0.030636895447969437,0.08542761626410854,0.2966203689575195,0.2449471205472946,1.0,True,0.3665798455476761,0.7463116683767087,False
burgers_operator,fno,tiny,50,128,32,4,4,0.47084903717041016,0.013823650777339935,0.02111743905530581,0.4777395725250244,0.4569564163684845,1.0,True,0.28321661055088043,1.6625050213494494,False
burgers_operator,fno,tiny,50,128,64,4,4,0.35629151761531824,0.019698262214660645,0.04108321763647709,0.3689152300357818,0.3371855616569519,1.0,True,0.28321661055088043,1.2580177303947706,False
burgers_operator,fno,tiny,50,128,256,4,4,0.2690059691667557,0.02590948343276983,0.07000392418339994,0.2846327722072601,0.2445682883262634,1.0,True,0.28321661055088043,0.9498241245226265,False
burgers_operator,fno,tiny,50,128,512,4,4,0.2673826068639755,0.02623502537608141,0.07115623186883102,0.2832026481628418,0.2427631467580795,1.0,True,0.28321661055088043,0.9440922491936246,False
burgers_operator,fno,tiny,50,256,32,4,4,0.4595363736152649,0.010697685182094574,0.01993573818324323,0.4694972932338714,0.4482766985893249,1.0,True,0.26141938567161555,1.75785117249306,False
burgers_operator,fno,tiny,50,256,64,4,4,0.35118862986564636,0.013560697436332703,0.04686364512723829,0.3565938770771026,0.3214748799800873,1.0,True,0.26141938567161555,1.3433916882766885,False
burgers_operator,fno,tiny,50,256,128,4,4,0.2763958871364593,0.014330018311738968,0.07497228270122325,0.2803683876991272,0.2379495948553085,1.0,True,0.26141938567161555,1.0572891770301098,False
burgers_operator,fno,tiny,50,256,512,4,4,0.25935976207256317,0.015111919492483111,0.08618069303043101,0.2640242874622345,0.2181934863328933,1.0,True,0.26141938567161555,0.9921213815350344,False
burgers_operator,fno,tiny,100,32,64,4,4,0.4917347580194473,0.048362009227275904,0.06512732549790576,0.5160512328147888,0.4522002935409546,1.0,True,0.3665672093629837,1.3414586614934225,False
burgers_operator,fno,tiny,100,32,128,4,4,0.45355895161628723,0.05536430329084402,0.08535718762864136,0.4849240183830261,0.4046037495136261,1.0,True,0.3665672093629837,1.2373145770579883,False
burgers_operator,fno,tiny,100,32,256,4,4,0.44599547982215876,0.05672098696231842,0.09035880060039778,0.4785380363464355,0.3943245410919189,1.0,True,0.3665672093629837,1.2166813300000416,False
burgers_operator,fno,tiny,100,32,512,4,4,0.44487982988357544,0.056806631386280115,0.091026711172398,0.4775842726230621,0.3928241729736328,1.0,True,0.3665672093629837,1.2136378228065803,False
burgers_operator,fno,tiny,100,64,32,4,4,0.4435195028781891,0.007055692374706268,0.019825056718259466,0.4464154541492462,0.4274291396141052,1.0,True,0.2983011305332184,1.4868180421756712,False
burgers_operator,fno,tiny,100,64,128,4,4,0.21670287847518915,0.007783804088830948,0.04438803630456848,0.2288297265768051,0.205392986536026,1.0,True,0.2983011305332184,0.7264567790535323,False
burgers_operator,fno,tiny,100,64,256,4,4,0.19857835769653315,0.008845817297697095,0.05023182392981582,0.2110951393842697,0.1869302093982696,1.0,True,0.2983011305332184,0.6656976369535407,False
burgers_operator,fno,tiny,100,64,512,4,4,0.19632118940353388,0.00897344201803213,0.05162669328858377,0.2090101987123489,0.1844535022974014,1.0,True,0.2983011305332184,0.6581308929423311,False
burgers_operator,fno,tiny,100,128,32,4,4,0.4400627464056015,0.00839543342590332,0.013813427388285584,0.4485989212989807,0.4356919229030609,1.0,True,0.21004511415958405,2.095086801549019,False
burgers_operator,fno,tiny,100,128,64,4,4,0.3025893419981003,0.01301611214876175,0.03226642724718202,0.3109462261199951,0.2896884679794311,1.0,True,0.21004511415958405,1.4405921471146659,False
burgers_operator,fno,tiny,100,128,256,4,4,0.19018676877021784,0.021200060844421414,0.096325364352326,0.2051669359207153,0.1641604602336883,1.0,True,0.21004511415958405,0.9054567611876055,False
burgers_operator,fno,tiny,100,128,512,4,4,0.18786743283271784,0.021426841616630526,0.09847884683566399,0.2030666619539261,0.1616507917642593,1.0,True,0.21004511415958405,0.8944146765060363,False
burgers_operator,fno,tiny,100,256,32,4,4,0.44197624921798706,0.007994994521141108,0.013374265540581635,0.4499380588531494,0.4370951056480407,1.0,True,0.18693630397319788,2.364314688073408,False
burgers_operator,fno,tiny,100,256,64,4,4,0.29833078384399414,0.008147999644279535,0.021302969882570792,0.3073360919952392,0.2932613492012024,1.0,True,0.18693630397319788,1.5958953798870845,False
burgers_operator,fno,tiny,100,256,128,4,4,0.1967659592628479,0.015061166137456894,0.05631547908823974,0.2106178253889084,0.1862343847751617,1.0,True,0.18693630397319788,1.0525829123649484,False
burgers_operator,fno,tiny,100,256,512,4,4,0.17445913702249521,0.017607074230909348,0.07361101576797878,0.1900868266820907,0.1618834286928177,1.0,True,0.18693630397319788,0.9332544471806205,False
burgers_operator,fno,tiny,500,32,64,4,4,0.49718356132507324,0.007233336567878723,0.010204465911960423,0.5013715624809265,0.4906740188598633,1.0,True,0.18442743271589274,2.6958221670361584,False
burgers_operator,fno,tiny,500,32,128,4,4,0.464727982878685,0.009969182312488556,0.012854537871536353,0.4698168635368347,0.4588202834129333,1.0,True,0.18442743271589274,2.5198419564544414,False
burgers_operator,fno,tiny,500,32,256,4,4,0.45776480436325073,0.010430872440338135,0.013444440190333971,0.4632739126682281,0.4521850049495697,1.0,True,0.18442743271589274,2.482086301490893,False
burgers_operator,fno,tiny,500,32,512,4,4,0.45670928061008453,0.010456286370754297,0.013579972661551946,0.4622348248958587,0.4509667456150055,1.0,True,0.18442743271589274,2.476363054479196,False
burgers_operator,fno,tiny,500,64,32,4,4,0.4425792098045349,0.00545304268598551,0.01202497508722543,0.4520829916000366,0.4406477510929107,1.0,True,0.2333413884043693,1.8967025645598998,False
burgers_operator,fno,tiny,500,64,128,4,4,0.19669626653194425,0.0435513854026795,0.16509409483962253,0.2443578988313675,0.1715706139802932,1.0,True,0.2333413884043693,0.8429548991586489,False
burgers_operator,fno,tiny,500,64,256,4,4,0.1787667647004127,0.04769399762153628,0.2017711407425295,0.2308482676744461,0.1487530171871185,1.0,True,0.2333413884043693,0.7661168296068358,False
burgers_operator,fno,tiny,500,64,512,4,4,0.17605900019407264,0.04819242283701897,0.20733017420544286,0.2287373393774032,0.1455105394124984,1.0,True,0.2333413884043693,0.7545125251803634,False
burgers_operator,fno,tiny,500,128,32,4,4,0.43504834175109863,0.008341468870639746,0.01169937960295791,0.4405924379825592,0.4310181140899658,1.0,True,0.1207121983170509,3.604013080835816,False
burgers_operator,fno,tiny,500,128,64,4,4,0.2695605158805847,0.0028148815035819452,0.008657182735048029,0.2706730961799621,0.26573446393013,1.0,True,0.1207121983170509,2.233084308286585,False
burgers_operator,fno,tiny,500,128,256,4,4,0.08869689330458636,0.002816651016473784,0.048496075427744055,0.0953974276781082,0.0849889740347862,1.0,True,0.1207121983170509,0.7347798693187886,False
burgers_operator,fno,tiny,500,128,512,4,4,0.0843358784914016,0.0031429100781678737,0.053439960874117294,0.0913042649626731,0.0803862065076828,1.0,True,0.1207121983170509,0.6986524946707805,False
burgers_operator,fno,tiny,500,256,32,4,4,0.43598645925521845,0.007126443088054657,0.010281663206117961,0.4405854642391205,0.4317889213562011,1.0,True,0.08040387928485865,5.422455522457879,False
burgers_operator,fno,tiny,500,256,64,4,4,0.27241913974285126,0.004890181124210302,0.011758576462130332,0.2759080827236175,0.2693772614002228,1.0,True,0.08040387928485865,3.388134281154668,False
burgers_operator,fno,tiny,500,256,128,4,4,0.12577703595161435,0.0034943576902151524,0.019009020632917158,0.1276935338973999,0.1227473691105842,1.0,True,0.08040387928485865,1.5643155164939935,False
burgers_operator,fno,tiny,500,256,512,4,4,0.07874652370810506,0.007535671815276146,0.07809618368953054,0.0836283713579177,0.0700736045837402,1.0,True,0.08040387928485865,0.9793871192348589,False
burgers_operator,fno,tiny,1000,32,64,4,4,0.4905291348695755,0.006786845624446869,0.013241590390633318,0.5012828707695007,0.4866618514060974,1.0,True,0.17514707148075098,2.8006699211267465,False
burgers_operator,fno,tiny,1000,32,128,4,4,0.4581084251403808,0.008771248161792755,0.02098184656572331,0.4753016829490661,0.4539335072040558,1.0,True,0.17514707148075098,2.615564287015372,False
burgers_operator,fno,tiny,1000,32,256,4,4,0.4508441090583801,0.008992426097393036,0.022315569145690328,0.4694808423519134,0.4476603269577026,1.0,True,0.17514707148075098,2.5740887657829257,False
burgers_operator,fno,tiny,1000,32,512,4,4,0.4497189521789551,0.00889746099710459,0.02227437237909342,0.4683064818382263,0.4465906322002411,1.0,True,0.17514707148075098,2.567664696742475,False
burgers_operator,fno,tiny,1000,64,32,4,4,0.431968942284584,0.004085741937160492,0.008343797286509191,0.4368616640567779,0.428495317697525,1.0,True,0.24600102752447123,1.7559639755635306,False
burgers_operator,fno,tiny,1000,64,128,4,4,0.18354859948158259,0.026147119700908605,0.11399394365973357,0.2153349667787552,0.1678966730833053,1.0,True,0.24600102752447123,0.7461294016884701,False
